0,-38.535,-16.462,-1.6729,28.042,411.97,167.06,33.107,30.435,-48.01,0,-33.885,2.4417,719.96,-484.87,0,-2777.4,0,252.65,181.19,-53.087,-5.7382,-73.097,0,135.7,110.89,79.489,25.567,-19.426,60.941,564.97,-49.704,251.29,-154.59,-167.75,0,-563.83,424.71,214.99,76.806
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-373.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394.37,70.657,35.818,15.85,-17.593,87.641,108.85,143.52,311.78,-71.238,4.9187,-294.18,-17.788,-61.19,-460.23,-42.081,-2149.1,-740.42,-44.791,-92.2,-71.245,-564.43,-40.27,-235.01,-30.696,47.99,51.593,-78.577,-111.38,-13.047,1212.6,0,-38.44,44.081,20.767,522.87,-166.26,-34.028,-169.7,396.15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785.96,-43.045,0,217.53,0,-41.799,0,0,239.89,0,59.528,0,0,0,0,82.204,384.91,0,0,0,0,0,0
0,0,0,0,0,0,0,0,212.07,252.99,150.5,137.5,110.6,235.38,0,112.87,0,71.139,31.788,45.158,76.494,63.76,63.134,60.205,92.115,32.308,32.186,30.435,16.24,28.42,8.2027,11.997,-8.9561,-10.96,-6.4278,-6.067,433.84,-158.28,-32.84,-109.8
43701,21819,10909,5455.2,2730.3,1215.5,687.33,312.97,203.78,65.41,107.86,94.216,118.5,-57.494,-81.578,-0.47833,-93.019,-44.531,99.602,44.344,54.964,77.502,75.525,57.104,123.79,38.04,53.237,53.6,38.495,28.626,0,-166.05,0,-10.648,-68.717,-10.703,-524.3,5.4812,-93.146,-84.094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.937,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,166,143.24,20.527,23.95,-23.743,92.255,-117.77,-50.58,103.84,-21.552,-33.384,-51.639,13.863,-8.876,-38.528,2.8391,-49.982,-82.069,-72.647,-60.137,-37.596,-22.267,-0.61707,-9.8678,1.4944,1.2576,2.5787,22.579,-488.72,64.567,5.6425,79.617
39947,19945,9972.4,4986,2493.5,1195.8,620.52,307.75,118.12,87.844,100.38,69.405,63.789,-105,-136.25,-62.483,-75.204,11.21,33.111,74.602,39.868,47.355,60.518,49.479,73.529,3.4924,20.372,24.569,18.715,15.716,1.4287,-97.954,-23.281,18.175,1.2885,30.291,62.398,380.27,197.24,139.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,835.6,383.17,0,-1490.6,0,0,0,0,0,318.59,0,0,131.35,705.79,0,0,0,0,0,0,0,0,0,0,8558,4429.5,2334.4,1156.1,1253.9,1047.7,0,85.133,0,0
73.96,-162.58,-81.759,-43.154,-37.119,11.262,115.69,101.59,-46.153,18.855,141.24,32.397,-47.668,568.3,0,117.26,-1295.1,0,0,0,0,-269.33,-144,5.9304,2.7498,0,60.318,7.9301,0,90.585,1418.9,2605.2,0,614.08,0,273.35,867.12,0,-593.48,-371.27
0,35.651,15.81,4.1939,-9.9637,-277.83,-147.07,-35.564,-22.034,-37.785,161.17,88.411,-43.363,-1361.1,333.86,-19.491,1968.1,-66.334,-241.59,-196.3,-2.1186,-30.281,142.48,-10.852,-112.04,-130.57,65.473,76.354,192.32,35.174,-684.75,44.681,-233.22,165.31,123.14,-77.386,535,-500.65,-238.09,0
0,0,0,0,0,0,0,0,-106.7,0,0,22.109,0,0,0,0,0,0,0,-66.004,0,0,0,0,0,0,0,0,0,-0.86613,0,61.784,165.59,0,196.01,219.42,-910.57,0,0,0
-1126.9,-55.978,-25.614,-11.418,-29.024,52.06,12.006,-3.0574,231.6,-44.615,23.265,12.068,10.518,40.615,54.684,5.1846,212.81,-540.16,4.3739,63.053,76.845,36.96,4.9142,4.1436,-117.38,139.63,4.5648,22.69,0.26995,0,-16.132,-171.2,-81.854,-499.53,-83.968,-205,1097.2,541.2,387.5,467.71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-771.68,-380.33,-187.09,-87.302,-31.909,2.3421,-60.609,-172.99,-399.05,0,467.66,375.27,-17.809,-194.31,347.33,0,1514.3,230.86,-215.41,0,0,0,548.24,281.79,14.127,-71.461,0,145.29,214.27,76.865,-1439.5,41.207,0,0,0,-268.21,0,-45.763,186.61,-536.15
0,-32.237,-5.8271,17.164,44.19,168.95,150.19,142.67,0,171.02,80.674,45.863,63.269,-4.0731,0,-30.622,0,-19.585,-5.5176,-20.617,-15.769,-3.5856,7.1338,4.4652,36.286,-18.389,4.5285,1.4547,0.94202,-0.67763,-73.015,-49.883,-29.882,84.722,-146.92,78.786,97.533,182.42,42.476,0
0,144.89,72.878,36.534,12.165,17.457,-13.603,-47.444,77.982,105.61,12.612,10.548,-23.702,18.82,72.655,38.337,87.21,-25.552,-41.871,-0.61798,23.636,-18.39,-10.485,-8.9473,-52.747,59.495,-8.7654,3.2785,-3.2255,-4.984,-12.409,-9.7538,-38.508,-59.514,-73.083,-71.986,303.31,102.01,78.066,96.357
-1846.1,-1424,-713.43,-357.34,-160.89,-74.812,-0.29722,80.252,0,126.42,50.935,0,6.0315,0,-8.4215,24.494,-70.809,805.01,0,0,50.091,-21.295,-25.007,0,79.055,-2.6292,0,6.9393,0,0,0,0,0,520.22,0,0,0,-406.51,-264.93,-235.12
1.185e+05,59303,29642,14803,7365.1,3584.9,1734.7,840.6,495.54,0,68.196,59.9,95.453,13.228,-95.685,0,5.7683,40.909,44.252,-27.705,5.2028,1.6992,11.027,6.0203,-17.549,-71.998,-5.6094,-2.6345,-0.51769,1.9117,76.996,82.956,86.088,-108.89,219.93,-46.846,-959.12,-477.82,0,0
0,-183.61,-92.932,-47.004,-11.358,-30.651,-27.1,-13.594,-147.9,-4.0639,25.35,14.122,35.979,-77.761,-79.788,-45.923,-48.799,131.89,-18.586,6.2594,-23.341,0.53661,21.6,12.078,65.246,-62.752,10.561,-1.8473,4.1402,3.9284,6.137,38.491,32.412,168.37,34.421,97.396,-589.89,-263.41,-155.31,-147.56
-2637.9,-1515,-757.72,-379.38,-191.13,-90.212,-16.733,9.9042,-25.052,-12.135,-23.196,-1.1928,26.536,-27.411,-93.383,-35.828,-136.38,344.26,-14.013,-17.095,-2.3291,-23.014,0.2462,-0.12193,76.803,-28.223,-8.1802,4.3701,0.15269,1.0522,18.899,121.73,-67.39,263.63,-154.91,13.846,-90.197,-161.85,-170.28,-294.24
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.637,0,0,0,0,0,0,0,0,0,0,0,0,0
-1197.2,-372.12,-185.99,-90.144,-17.834,-76.491,382.85,33.913,143.22,-1020.5,-328.26,29.091,57.959,-326.66,-73.183,77.099,1202.3,-185.97,-23.499,246.86,-72.336,384.67,-122.84,0,0,315.65,61.425,0,-146.31,-96.738,3320.6,0,1253,0,316.46,0,-724.63,32.88,423.23,383
0,0,0,0,0,0,0,0,0,60.245,0,0,0,974.25,0,0,0,0,0,0,0,0,0,72.706,0,120.79,0,0,-95.065,0,0,0,0,0,0,0,0,0,0,-217.56
3787.8,0,0,0,0,0,0,0,0,0,-2.1144,-1.6311,0,0,0,0,-15.689,56.424,5.4775,0,1.8042,0,0,1.7722,26.537,8.4033,9.5249,2.7682,0,0,0,-13.897,-62.448,-33.77,0,-83.281,-650.47,-319.69,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-647.76,-169.31,-83.772,-42.15,-38.242,-3.8474,5.7696,-12.504,32.376,-44.024,-13.547,8.8544,3.8056,11.59,-1.6684,-6.965,24.334,-416.04,-3.2177,7.4466,-47.413,7.2028,15.486,0.23542,-31.522,-25.426,-2.6811,-9.8364,-0.36319,0.28195,0.12494,-6.9159,-25.677,-239.61,-24.162,-34.569,43.687,149.75,94.476,78.266
0,-1898.6,-949.41,-474.66,-235.02,-123.73,-62.465,-35.486,-20.293,-4.8573,0,0,1.3073,-0.60703,5.24,4.5162,0,0,0,-0.092303,0,-1.9154,-6.1246,0,0,0,0,0,2.5096,1.7141,11.472,0,0,0,-272.72,0,0,0,177.91,-259.28
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738.9,1295.9,649.06,325.74,157.1,75.58,-9.3753,-46.939,78.074,-48.552,-1.8069,-8.9807,-13.591,11.927,67.337,4.6015,175.84,-765.36,20.703,27.303,-46.862,23.98,21.158,1.2344,-105.98,1.498,4.8,-10.981,-1.0844,-3.2868,-29.532,-167.15,0,-553.63,85.327,-82.327,495.62,381.97,299.13,435.53
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5058.6,-2531.5,-1265.8,-633.21,-318.62,-147.95,-77.219,-14.658,-19.439,1.5443,1.8063,-4.3529,-9.5115,18.086,14.052,0.81016,19.443,23.349,-13.087,7.1128,-4.8586,-6.5415,-7.8557,-4.1639,-11.789,0.29988,-2.5761,-2.8865,-2.1412,0.073298,12.27,40.507,1.0373,13.425,25.983,14.58,73.845,-34.519,13.348,29.726
-1238.9,-624.3,-312.28,-156.5,-79.647,-108.46,-19.379,6.1809,-22.988,45.14,24.476,12.768,14.148,79.714,25.228,6.9589,101.21,129.03,8.1837,42.07,29.082,9.1166,7.9132,9.8585,6.8504,32.562,26.152,16.438,9.2798,12.376,31.685,118.15,27.008,29.319,49.464,-9.6228,306.78,-46.962,23.431,-15.026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-71949,-35998,-17986,-8966.2,-4434,-2037.6,-934.06,-379.91,-315.92,117.2,0,0,0,0,25.224,-39.421,-16.738,0,-45.936,0,0,0,0,0,0,0,0,0,0,0,-91.212,-74.793,0,124.84,0,0,0,79.349,-60.363,86.563
-3832.7,-1906.8,-956.27,-483.91,-253.13,-146.19,-95.222,-55.519,-29.749,-65.024,-26.058,-12.655,-13.71,-2.75,-1.2018,7.8772,-4.4731,16.866,1.7692,9.2895,12.545,4.3811,1.2429,0.65854,-16.452,1.0718,-1.0823,1.2444,-0.29407,0.90341,26.376,18.229,25.344,-28.084,101.2,-52.701,-144.16,-105.65,-18.639,29.91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-300.92,-149.4,-76.501,-41.847,-27.238,-31.848,32.731,123.55,219.47,22.881,-228.25,-207.79,43.275,214.77,-113.48,28.751,-423.55,138.24,237.65,50.552,47.181,29.851,-308.92,-160.17,-23.285,47.5,-49.448,-116.23,-163.81,-80.88,862.07,-0.21752,24.369,-12.905,14.732,198.81,225.57,114.21,-84.137,363.45
524.55,-678.61,-339.2,-169.65,-87.034,-35.382,-18.986,-6.0404,0.26986,-5.7593,-3.1923,-2.999,-0.87876,3.0932,-5.7158,-0.93393,-6.9459,52.172,1.4903,-10.564,-4.1824,-2.75,-0.14887,0.1691,20.604,6.0628,6.9908,0.53436,-0.60212,-0.98344,-7.0951,-13.092,-59.185,-25.372,133.16,-89.087,-688.27,-348.13,-105.16,127.98
0,-1.4627,-1.4757,-2.3746,-5.5716,-2.1393,-5.9637,1.4276,-0.19097,-26.317,-22.437,-6.3097,15.006,-19.267,-14.465,-7.804,-0.13884,-13.637,18.063,-9.7361,-9.9421,0.084327,0.88123,0.32778,9.7345,-20.961,2.7597,-0.36948,0.87071,0.26158,5.8686,10.495,-0.45272,-15.773,-21.16,34.041,-188.2,-22.56,23.825,-3.61
19584,9804.6,4896.3,2436.6,1198.4,501.78,214.84,51.677,98.635,-46.636,-5.388,-8.286,-17.302,1.8774,-0.81868,23.535,6.4656,-0.1959,15.714,0.60333,-1.8768,-2.6117,-2.743,-2.0109,-5.2845,9.8679,-1.0635,-0.84817,-0.14129,-0.36143,38.392,28.823,-5.3631,-52.453,-24.136,-5.2946,122.82,27.567,41.676,-46.095
1376.1,-259.4,-129.77,-64.827,-30.879,-19.938,-9.8621,-8.9239,-3.4546,1.2215,1.4906,1.1896,0.78707,-5.6007,15.772,6.1058,2.536,-27.541,2.29,8.183,3.706,1.3634,-3.3732,0.50945,-7.8346,-1.2979,-2.1451,1.0066,1.8577,1.8601,12.86,3.7549,32.023,25.021,-270.78,47.333,315.67,156.43,173.05,-250.96
0,0.62818,0.82622,1.405,2.3565,-2.4147,6.2059,4.5318,19.935,2.4084,-2.2906,7.3469,23.646,-3.1029,-1.6543,-2.6038,-1.7663,-19.001,10.262,-15.627,-14.094,-6.9835,4.0468,0.074136,12.276,-16.754,-0.87519,0.51336,-0.134,-0.71083,-6.2194,8.1323,-15.655,-8.0066,-50.378,32.925,9.1455,-14.645,14.783,-24.048
42076,21071,10531,5256.9,2611.6,1258.3,601.27,288.82,176.97,-24.109,9.4162,16.085,29.638,6.7795,-52.356,-5.2762,-2.528,32.871,10.334,-5.353,7.8657,-0.037455,3.3318,0.7617,-26.439,-30.669,-5.9535,-2.0905,-0.87959,0.96319,38.091,36.343,76.854,-41.02,126.22,-60.519,-561.77,-291.09,-14.922,-21.279
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.49,108.58,54.266,27.154,14.212,9.0595,-195.34,-83.665,-16.998,336.02,11.814,-10.222,-10.413,-18.603,7.5127,-75.857,-29.929,25.065,-18.411,-152.18,-8.7082,-13.852,-2.0011,-11.568,-8.3207,-67.488,-50.898,-14,15.487,-5.6581,-1874.6,-919.3,-499.82,-237.78,-227.27,-198.42,129.27,25.168,15.049,-30.878
-104.4,-134.55,-67.264,-34.494,-25.991,-3.3327,209.84,136.7,-19.58,-100.31,149.2,53.159,38.935,172.96,-2.1797,101.59,-321.16,-16.566,30.388,211.41,88.268,-50.456,79.246,65.416,49.049,141.86,138.07,73.532,23.394,82.651,1813.7,1561.8,352.22,438.93,294.28,326.47,650.59,263.31,-90.854,-48.417
0,-6.9805,-3.2239,-1.3353,-0.93239,15.671,25.143,46.05,7.446,27.532,65.731,26.381,39.118,-218.14,-23.95,38.157,-272.07,52.496,71.994,59.393,40.663,19.444,-21.564,-37.862,-6.8427,-41.951,-65.389,-45.61,-12.769,-36.366,181.55,-12.5,33.5,-55.237,-14.024,29.807,-100.11,235.38,107.23,180.2
1344.3,485.71,242.91,121.42,59.497,35.372,16.265,9.9075,6.4048,-0.60042,-1.6084,-0.8302,-1.2701,-1.2977,2.715,0.71145,-2.9776,14.894,2.1918,-0.73702,-0.42251,-0.025857,0.97531,0.33059,7.4735,2.6462,2.7732,0.86762,-0.52162,-0.31196,-2.3772,-4.7871,-16.741,-4.6849,51.254,-27.161,-211.94,-107.96,-42.706,54.315
-961.47,-669.07,-334.54,-167.25,-83.385,-42.353,-20.741,-11.314,-4.4031,-2.393,0.1076,0.17361,-0.1895,0.44752,6.4228,4.0491,3.8378,-12.304,-0.47946,-1.2328,-1.369,-0.87051,-2.1015,-0.59633,-5.7435,-1.581,-1.8381,-0.48639,0.75896,0.54124,3.5053,2.1701,12.875,11.291,-78.976,20.178,124.57,60.472,49.793,-75.053
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.25,150.15,75.495,38.583,20.747,16.421,-1.9312,-31.522,-42.641,-9.2804,36.068,47.201,-14.067,-62.679,10.323,-10.839,19.844,-75.189,-68.913,-15.203,-17.263,-9.2651,63.675,34.335,9.7902,-10.215,16.519,28.784,39.152,21.963,-180.46,-13.488,-14.763,2.8942,-6.3964,-58.406,-112.28,-40.245,18.071,-93.164
